LAD,AREA,PAY,PC,PC_0,PC_1
E07000031,South Lakeland,501.2,LA21 8AD,LA21,8AD
E07000031,South Lakeland,501.2,LA8  9BP,LA8, 9BP
E07000031,South Lakeland,501.2,LA9  4GF,LA9, 4GF
E07000031,South Lakeland,501.2,LA5  0BA,LA5, 0BA
E07000031,South Lakeland,501.2,LA6  1BJ,LA6, 1BJ
E07000031,South Lakeland,501.2,LA7  7AN,LA7, 7AN
E07000031,South Lakeland,501.2,LA23 1AX,LA23,1AX
E07000032,Amber Valley,558.4,DE4  5FX,DE4, 5FX
E07000032,Amber Valley,558.4,DE5  0DD,DE5, 0DD
E07000032,Amber Valley,558.4,DE55 4AQ,DE55,4AQ
E07000032,Amber Valley,558.4,DE56 0EX,DE56,0EX
E07000032,Amber Valley,558.4,DE6  4LN,DE6, 4LN
E07000032,Amber Valley,558.4,DE75 7DB,DE75,7DB
E07000032,Amber Valley,558.4,NG16 4BG,NG16,4BG
E07000032,Amber Valley,558.4,S11  7XL,S11, 7XL
E07000033,Bolsover,470.3,NG19 7TB,NG19,7TB
E07000033,Bolsover,470.3,NG20 8BA,NG20,8BA
E07000033,Bolsover,470.3,S21  3UA,S21, 3UA
E07000033,Bolsover,470.3,S42  5SY,S42, 5SY
E07000033,Bolsover,470.3,S44  6BX,S44, 6BX
E07000033,Bolsover,470.3,S45  8AB,S45, 8AB
E07000033,Bolsover,470.3,S43  3DH,S43, 3DH
E07000033,Bolsover,470.3,S31  8EJ,S31, 8EJ
E07000033,Bolsover,470.3,S80  1XW,S80, 1XW
E07000034,Chesterfield,470.3,S40  2AX,S40, 2AX
E07000034,Chesterfield,470.3,S41  0LW,S41, 0LW
E07000034,Chesterfield,470.3,S49  1ZW,S49, 1ZW
E07000035,Derbyshire Dales,499.9,DE45 1AA,DE45,1AA
E07000035,Derbyshire Dales,499.9,S30  1BX,S30, 1BX
E07000035,Derbyshire Dales,499.9,S32  1AW,S32, 1AW
E07000035,Derbyshire Dales,499.9,S33  9GZ,S33, 9GZ
E07000035,Derbyshire Dales,499.9,SK17 0DJ,SK17,0DJ
E07000035,Derbyshire Dales,499.9,ST14 5BP,ST14,5BP
E07000036,Erewash,532.1,NG10 1AA,NG10,1AA
E07000037,High Peak,496,SK13 0AA,SK13,0AA
E07000037,High Peak,496,SK14 6HD,SK14,6HD
E07000037,High Peak,496,SK22 2LJ,SK22,2LJ
E07000038,North East Derbyshire,483.3,S1   1DQ,S1,  1DQ
E07000038,North East Derbyshire,483.3,S17  3BP,S17, 3BP
E07000038,North East Derbyshire,483.3,S18  1BF,S18, 1BF
E07000038,North East Derbyshire,483.3,S12  3YB,S12, 3YB
E07000038,North East Derbyshire,483.3,S19  5UQ,S19, 5UQ
E07000038,North East Derbyshire,483.3,S26  6SZ,S26, 6SZ
E07000038,North East Derbyshire,483.3,S8   8BG,S8,  8BG
E07000039,South Derbyshire,538.6,DE11 0HH,DE11,0HH
E07000039,South Derbyshire,538.6,DE12 6AU,DE12,6AU
E07000039,South Derbyshire,538.6,DE13 9LY,DE13,9LY
E07000039,South Derbyshire,538.6,DE14 3RN,DE14,3RN
E07000039,South Derbyshire,538.6,DE65 5ND,DE65,5ND
E07000039,South Derbyshire,538.6,DE15 0DR,DE15,0DR
E07000039,South Derbyshire,538.6,LE6  5UH,LE6, 5UH
E07000039,South Derbyshire,538.6,LE65 1RF,LE65,1RF
E07000040,East Devon,476.1,DT7  3EG,DT7, 3EG
E07000040,East Devon,476.1,EX1  3TX,EX1, 3TX
E07000040,East Devon,476.1,EX10 0BD,EX10,0BD
E07000040,East Devon,476.1,EX11 1JZ,EX11,1JZ
E07000040,East Devon,476.1,EX12 2JA,EX12,2JA
E07000040,East Devon,476.1,EX14 9YB,EX14,9YB
E07000040,East Devon,476.1,EX15 2LA,EX15,2LA
E07000040,East Devon,476.1,EX2  7JJ,EX2, 7JJ
E07000040,East Devon,476.1,EX13 5FR,EX13,5FR
E07000040,East Devon,476.1,EX3  0RX,EX3, 0RX
E07000040,East Devon,476.1,EX24 6SA,EX24,6SA
E07000040,East Devon,476.1,EX4  0BA,EX4, 0BA
E07000040,East Devon,476.1,EX5  2FU,EX5, 2FU
E07000040,East Devon,476.1,EX8  5ER,EX8, 5ER
E07000040,East Devon,476.1,EX9  6EH,EX9, 6EH
E07000040,East Devon,476.1,TA20 3ES,TA20,3ES
E07000040,East Devon,476.1,TA3  7RP,TA3, 7RP
E07000041,Exeter,564.1,EX20 9AA,EX20,9AA
E07000041,Exeter,564.1,EX6  7ZD,EX6, 7ZD
E07000041,Exeter,564.1,EX7  0XW,EX7, 0XW
E07000042,Mid Devon,478.9,EX16 5DH,EX16,5DH
E07000042,Mid Devon,478.9,EX17 4LJ,EX17,4LJ
E07000042,Mid Devon,478.9,EX18 7QU,EX18,7QU
E07000042,Mid Devon,478.9,TA21 0JT,TA21,0JT
E07000042,Mid Devon,478.9,TA4  2BE,TA4, 2BE
E07000042,Mid Devon,478.9,TA22 9AZ,TA22,9AZ
E07000043,North Devon,451.5,EX31 1HB,EX31,1HB
E07000043,North Devon,451.5,EX34 0BX,EX34,0BX
E07000043,North Devon,451.5,EX33 2EU,EX33,2EU
E07000043,North Devon,451.5,EX35 6EW,EX35,6EW
E07000043,North Devon,451.5,EX36 3AQ,EX36,3AQ
E07000043,North Devon,451.5,EX37 9AA,EX37,9AA
E07000043,North Devon,451.5,EX32 0BX,EX32,0BX
E07000043,North Devon,451.5,EX39 4LX,EX39,4LX
E07000044,South Hams,510.2,PL21 9DG,PL21,9DG
E07000044,South Hams,510.2,PL20 6SE,PL20,6SE
E07000044,South Hams,510.2,TQ10 9YB,TQ10,9YB
E07000044,South Hams,510.2,TQ11 0HB,TQ11,0HB
E07000044,South Hams,510.2,TQ13 7LE,TQ13,7LE
E07000044,South Hams,510.2,TQ9  5UG,TQ9, 5UG
E07000044,South Hams,510.2,TQ6  0AY,TQ6, 0AY
E07000044,South Hams,510.2,TQ7  3SH,TQ7, 3SH
E07000044,South Hams,510.2,TQ8  8EH,TQ8, 8EH
E07000045,Teignbridge,459.9,TQ14 0AB,TQ14,0AB
E07000046,Torridge,451.6,EX19 8ZX,EX19,8ZX
E07000046,Torridge,451.6,EX21 5PQ,EX21,5PQ
E07000046,Torridge,451.6,EX38 8AH,EX38,8AH
E07000047,West Devon,444.3,PL19 0DP,PL19,0DP
E07000048,Christchurch,538.1,BH22 8XJ,BH22,8XJ
E07000048,Christchurch,538.1,BH23 1XE,BH23,1XE
E07000048,Christchurch,538.1,BH24 2SA,BH24,2SA
E07000049,East Dorset,548.8,BH31 6ET,BH31,6ET
E07000049,East Dorset,548.8,DT11 8DH,DT11,8DH
E07000050,North Dorset,514.1,BA8  0SB,BA8, 0SB
E07000050,North Dorset,514.1,BH20 7JH,BH20,7JH
E07000050,North Dorset,514.1,DT10 1AA,DT10,1AA
E07000050,North Dorset,514.1,DT2  7DX,DT2, 7DX
E07000050,North Dorset,514.1,DT9  5PY,DT9, 5PY
E07000050,North Dorset,514.1,SP8  4ZQ,SP8, 4ZQ
E07000051,Purbeck,577.4,BH19 1QT,BH19,1QT
E07000051,Purbeck,577.4,DT1  1AU,DT1, 1AU
E07000052,West Dorset,506.5,BA21 5BT,BA21,5BT
E07000052,West Dorset,506.5,BA22 9SE,BA22,9SE
E07000052,West Dorset,506.5,DT3  4JF,DT3, 4JF
E07000052,West Dorset,506.5,DT4  0ST,DT4, 0ST
E07000052,West Dorset,506.5,DT6  3BL,DT6, 3BL
E07000052,West Dorset,506.5,DT8  3DS,DT8, 3DS
E07000052,West Dorset,506.5,TA18 8PL,TA18,8PL
E07000053,Weymouth and Portland,479.7,DT5  1DD,DT5, 1DD
E07000061,Eastbourne,557,BN20 7UG,BN20,7UG
E07000061,Eastbourne,557,BN21 1JW,BN21,1JW
E07000061,Eastbourne,557,BN23 8NH,BN23,8NH
E07000061,Eastbourne,557,BN22 0TB,BN22,0TB
E07000062,Hastings,476.7,TN37 6RG,TN37,6RG
E07000062,Hastings,476.7,TN38 0EJ,TN38,0EJ
E07000062,Hastings,476.7,TN34 3QA,TN34,3QA
E07000062,Hastings,476.7,TN35 4LJ,TN35,4LJ
E07000063,Lewes,599.3,BN10 7JX,BN10,7JX
E07000063,Lewes,599.3,BN25 1SQ,BN25,1SQ
E07000063,Lewes,599.3,BN7  1JJ,BN7, 1JJ
E07000063,Lewes,599.3,BN8  4EZ,BN8, 4EZ
E07000063,Lewes,599.3,BN9  7RR,BN9, 7RR
E07000063,Lewes,599.3,RH15 0RD,RH15,0RD
E07000063,Lewes,599.3,RH16 4QU,RH16,4QU
E07000063,Lewes,599.3,RH17 7BF,RH17,7BF
E07000063,Lewes,599.3,TN22 5UB,TN22,5UB
E07000064,Rother,426.8,BN24 6PP,BN24,6PP
E07000064,Rother,426.8,TN18 4RU,TN18,4RU
E07000064,Rother,426.8,TN19 7JQ,TN19,7JQ
E07000064,Rother,426.8,TN21 9JE,TN21,9JE
E07000064,Rother,426.8,TN31 6ST,TN31,6ST
E07000064,Rother,426.8,TN32 5LL,TN32,5LL
E07000064,Rother,426.8,TN33 0AA,TN33,0AA
E07000064,Rother,426.8,TN36 4HW,TN36,4HW
E07000064,Rother,426.8,TN39 3HS,TN39,3HS
E07000064,Rother,426.8,TN40 2RN,TN40,2RN
E07000064,Rother,426.8,TN5  6HL,TN5, 6HL
E07000065,Wealden,501.8,BN27 3AD,BN27,3AD
E07000065,Wealden,501.8,BN26 6XB,BN26,6XB
E07000065,Wealden,501.8,RH19 4JG,RH19,4JG
E07000065,Wealden,501.8,RH18 5YY,RH18,5YY
E07000065,Wealden,501.8,TN2  5JW,TN2, 5JW
E07000065,Wealden,501.8,TN3  8BA,TN3, 8BA
E07000065,Wealden,501.8,TN20 6TN,TN20,6TN
E07000065,Wealden,501.8,TN6  1WW,TN6, 1WW
E07000065,Wealden,501.8,TN7  4ZN,TN7, 4ZN
E07000065,Wealden,501.8,TN8  7DY,TN8, 7DY
E07000066,Basildon,566.9,CM12 9NR,CM12,9NR
E07000066,Basildon,566.9,CM4  9PJ,CM4, 9PJ
E07000066,Basildon,566.9,CM11 1DY,CM11,1DY
E07000066,Basildon,566.9,SS11 8LH,SS11,8LH
E07000066,Basildon,566.9,SS13 1FG,SS13,1FG
E07000066,Basildon,566.9,SS14 1PG,SS14,1PG
E07000066,Basildon,566.9,SS15 4EJ,SS15,4EJ
E07000066,Basildon,566.9,SS7  5BN,SS7, 5BN
E07000066,Basildon,566.9,SS6  7UA,SS6, 7UA
E07000067,Braintree,495.4,CB9  7BW,CB9, 7BW
E07000067,Braintree,495.4,CM7  0TE,CM7, 0TE
E07000067,Braintree,495.4,CM6  9BY,CM6, 9BY
E07000067,Braintree,495.4,CM3  2BH,CM3, 2BH
E07000067,Braintree,495.4,CO10 7HZ,CO10,7HZ
E07000067,Braintree,495.4,CM9  6SB,CM9, 6SB
E07000067,Braintree,495.4,CM77 8DW,CM77,8DW
E07000067,Braintree,495.4,CM8  1LG,CM8, 1LG
E07000067,Braintree,495.4,CO6  1XQ,CO6, 1XQ
E07000067,Braintree,495.4,CO9  1WL,CO9, 1WL
E07000067,Braintree,495.4,CO8  5FA,CO8, 5FA
E07000067,Braintree,495.4,CO5  9GE,CO5, 9GE
E07000068,Brentwood,609.4,CM14 4FR,CM14,4FR
E07000068,Brentwood,609.4,CM15 0JE,CM15,0JE
E07000068,Brentwood,609.4,CM5  9PA,CM5, 9PA
E07000068,Brentwood,609.4,RM4  1RT,RM4, 1RT
E07000069,Castle Point,504.8,SS8  0HF,SS8, 0HF
E07000070,Chelmsford,586,CM2  0RW,CM2, 0RW
E07000070,Chelmsford,586,CM1  3GH,CM1, 3GH
E07000070,Chelmsford,586,CM99 2EP,CM99,2EP
E07000070,Chelmsford,586,CM98 1BA,CM98,1BA
E07000071,Colchester,560.1,CO1  2QY,CO1, 2QY
E07000071,Colchester,560.1,CO4  0DQ,CO4, 0DQ
E07000071,Colchester,560.1,CO3  9TW,CO3, 9TW
E07000071,Colchester,560.1,CO7  1AH,CO7, 1AH
E07000071,Colchester,560.1,CO2  0AA,CO2, 0AA
E07000072,Epping Forest,635.1,CM18 7HX,CM18,7HX
E07000072,Epping Forest,635.1,CM19 5DR,CM19,5DR
E07000072,Epping Forest,635.1,CM16 4DQ,CM16,4DQ
E07000072,Epping Forest,635.1,CM21 0WW,CM21,0WW
E07000072,Epping Forest,635.1,CM22 7LD,CM22,7LD
E07000072,Epping Forest,635.1,CM17 0QE,CM17,0QE
E07000072,Epping Forest,635.1,E4   7FN,E4,  7FN
E07000072,Epping Forest,635.1,EN10 6SS,EN10,6SS
E07000072,Epping Forest,635.1,EN11 0AY,EN11,0AY
E07000072,Epping Forest,635.1,EN8  9AN,EN8, 9AN
E07000072,Epping Forest,635.1,EN9  3XL,EN9, 3XL
E07000072,Epping Forest,635.1,IG7  4FB,IG7, 4FB
E07000072,Epping Forest,635.1,IG8  0SQ,IG8, 0SQ
E07000072,Epping Forest,635.1,IG4  5QA,IG4, 5QA
E07000072,Epping Forest,635.1,IG9  5EP,IG9, 5EP
E07000072,Epping Forest,635.1,IG10 1AA,IG10,1AA
E07000073,Harlow,565.6,CM20 1AA,CM20,1AA
E07000073,Harlow,565.6,CM92 1LA,CM92,1LA
E07000074,Maldon,503.4,CM0  8LL,CM0, 8LL
E07000075,Rochford,576.4,SS5  4HH,SS5, 4HH
E07000076,Tendring,485,CO11 1AA,CO11,1AA
E07000076,Tendring,485,CO12 3BJ,CO12,3BJ
E07000076,Tendring,485,CO13 0JA,CO13,0JA
E07000076,Tendring,485,CO14 8DL,CO14,8DL
E07000076,Tendring,485,CO15 1BS,CO15,1BS
E07000076,Tendring,485,CO16 9PY,CO16,9PY
E07000077,Uttlesford,574.9,CB11 3DE,CB11,3DE
E07000077,Uttlesford,574.9,CM23 1JR,CM23,1JR
E07000077,Uttlesford,574.9,CM24 8EP,CM24,8EP
E07000078,Cheltenham,553.4,GL52 6QY,GL52,6QY
E07000078,Cheltenham,553.4,GL53 0EU,GL53,0EU
E07000078,Cheltenham,553.4,GL50 1XH,GL50,1XH
E07000078,Cheltenham,553.4,GL51 8AP,GL51,8AP
E07000078,Cheltenham,553.4,GL54 1YA,GL54,1YA
E07000079,Cotswold,498.7,GL4  8BN,GL4, 8BN
E07000079,Cotswold,498.7,GL55 6RP,GL55,6RP
E07000079,Cotswold,498.7,GL56 0AA,GL56,0AA
E07000079,Cotswold,498.7,GL6  7JE,GL6, 7JE
E07000079,Cotswold,498.7,OX18 4TQ,OX18,4TQ
E07000079,Cotswold,498.7,OX7  6FE,OX7, 6FE
E07000079,Cotswold,498.7,OX8  4TX,OX8, 4TX
E07000079,Cotswold,498.7,WR11 5QB,WR11,5QB
E07000079,Cotswold,498.7,WR12 7LB,WR12,7LB
E07000080,Forest of Dean,453.2,GL16 8DF,GL16,8DF
E07000080,Forest of Dean,453.2,GL15 5FB,GL15,5FB
E07000080,Forest of Dean,453.2,GL19 3AS,GL19,3AS
E07000080,Forest of Dean,453.2,GL14 1JT,GL14,1JT
E07000080,Forest of Dean,453.2,GL2  8JS,GL2, 8JS
E07000080,Forest of Dean,453.2,NP16 7HB,NP16,7HB
E07000080,Forest of Dean,453.2,NP6  6SG,NP6, 6SG
E07000081,Gloucester,545.8,GL1  2PF,GL1, 2PF
E07000081,Gloucester,545.8,GL3  4YA,GL3, 4YA
E07000082,Stroud,574.2,GL10 2PH,GL10,2PH
E07000082,Stroud,574.2,GL5  2RG,GL5, 2RG
E07000083,Tewkesbury,613.3,GL20 5FA,GL20,5FA
E07000083,Tewkesbury,613.3,WR8  9LA,WR8, 9LA
E07000084,Basingstoke and Deane,623.5,GU34 4DL,GU34,4DL
E07000084,Basingstoke and Deane,623.5,RG21 1FW,RG21,1FW
E07000084,Basingstoke and Deane,623.5,RG22 5PZ,RG22,5PZ
E07000084,Basingstoke and Deane,623.5,RG23 7FE,RG23,7FE
E07000084,Basingstoke and Deane,623.5,RG24 0NF,RG24,0NF
E07000084,Basingstoke and Deane,623.5,RG25 2JG,RG25,2JG
E07000084,Basingstoke and Deane,623.5,RG28 9AF,RG28,9AF
E07000084,Basingstoke and Deane,623.5,RG29 1RY,RG29,1RY
E07000084,Basingstoke and Deane,623.5,SO21 3BA,SO21,3BA
E07000084,Basingstoke and Deane,623.5,SO24 9RY,SO24,9RY
E07000085,East Hampshire,551.5,GU10 4JL,GU10,4JL
E07000085,East Hampshire,551.5,GU26 6BY,GU26,6BY
E07000085,East Hampshire,551.5,GU27 1QE,GU27,1QE
E07000085,East Hampshire,551.5,GU35 0QE,GU35,0QE
E07000085,East Hampshire,551.5,GU30 7NJ,GU30,7NJ
E07000085,East Hampshire,551.5,GU32 3DD,GU32,3DD
E07000085,East Hampshire,551.5,GU33 6JT,GU33,6JT
E07000085,East Hampshire,551.5,GU31 4RA,GU31,4RA
E07000085,East Hampshire,551.5,PO9  6EN,PO9, 6EN
E07000085,East Hampshire,551.5,PO8  0DJ,PO8, 0DJ
E07000085,East Hampshire,551.5,SO23 9ZB,SO23,9ZB
E07000086,Eastleigh,544.7,SO22 6SR,SO22,6SR
E07000086,Eastleigh,544.7,SO30 3FJ,SO30,3FJ
E07000086,Eastleigh,544.7,SO31 1AA,SO31,1AA
E07000086,Eastleigh,544.7,SO32 1XA,SO32,1XA
E07000086,Eastleigh,544.7,SO50 5LX,SO50,5LX
E07000086,Eastleigh,544.7,SO97 4AA,SO97,4AA
E07000086,Eastleigh,544.7,SO53 2ZB,SO53,2ZB
E07000086,Eastleigh,544.7,SO52 9ZN,SO52,9ZN
E07000087,Fareham,568.3,PO13 0JP,PO13,0JP
E07000087,Fareham,568.3,PO14 1RL,PO14,1RL
E07000087,Fareham,568.3,PO15 5AA,PO15,5AA
E07000087,Fareham,568.3,PO16 8WY,PO16,8WY
E07000088,Gosport,538.1,PO12 1DU,PO12,1DU
E07000089,Hart,622.5,GU13 0EE,GU13,0EE
E07000089,Hart,622.5,GU14 0LH,GU14,0LH
E07000089,Hart,622.5,GU51 3QS,GU51,3QS
E07000089,Hart,622.5,GU52 6PS,GU52,6PS
E07000090,Havant,553.6,PO11 0AH,PO11,0AH
E07000090,Havant,553.6,PO10 7SL,PO10,7SL
E07000091,New Forest,549.9,BH25 5HB,BH25,5HB
E07000091,New Forest,549.9,SO40 0BQ,SO40,0BQ
E07000091,New Forest,549.9,SO41 3QU,SO41,3QU
E07000091,New Forest,549.9,SO42 7AB,SO42,7AB
E07000091,New Forest,549.9,SO43 7EQ,SO43,7EQ
E07000092,Rushmoor,693.2,GU12 4RR,GU12,4RR
E07000092,Rushmoor,693.2,GU11 1TR,GU11,1TR
E07000092,Rushmoor,693.2,GU16 7SG,GU16,7SG
E07000093,Test Valley,573.6,SO20 8LH,SO20,8LH
E07000093,Test Valley,573.6,SP10 1SF,SP10,1SF
E07000094,Winchester,616.6,SO25 1AA,SO25,1AA
E07000095,Broxbourne,593.5,EN7  5LS,EN7, 5LS
E07000095,Broxbourne,593.5,EN6  4EX,EN6, 4EX
E07000095,Broxbourne,593.5,SG13 7NY,SG13,7NY
E07000096,Dacorum,593.5,HP1  1JS,HP1, 1JS
E07000096,Dacorum,593.5,HP2  5HH,HP2, 5HH
E07000096,Dacorum,593.5,HP3  0JN,HP3, 0JN
E07000096,Dacorum,593.5,WD5  0BS,WD5, 0BS
E07000096,Dacorum,593.5,WD4  9EF,WD4, 9EF
E07000098,Hertsmere,624.3,AL2  2EJ,AL2, 2EJ
E07000098,Hertsmere,624.3,AL4  0PD,AL4, 0PD
E07000098,Hertsmere,624.3,EN4  0PH,EN4, 0PH
E07000098,Hertsmere,624.3,EN5  3GZ,EN5, 3GZ
E07000098,Hertsmere,624.3,HA7  3HX,HA7, 3HX
E07000098,Hertsmere,624.3,WD1  2DL,WD1, 2DL
E07000098,Hertsmere,624.3,WD19 4BY,WD19,4BY
E07000098,Hertsmere,624.3,WD2  1ZE,WD2, 1ZE
E07000098,Hertsmere,624.3,WD25 8DT,WD25,8DT
E07000098,Hertsmere,624.3,WD23 1BF,WD23,1BF
E07000098,Hertsmere,624.3,WD6  1AA,WD6, 1AA
E07000098,Hertsmere,624.3,WD7  9JG,WD7, 9JG
E07000099,North Hertfordshire,572.5,AL6  0PG,AL6, 0PG
E07000099,North Hertfordshire,572.5,SG1  2JE,SG1, 2JE
E07000099,North Hertfordshire,572.5,SG3  6WT,SG3, 6WT
E07000099,North Hertfordshire,572.5,SG4  0YY,SG4, 0YY
E07000099,North Hertfordshire,572.5,SG2  7PU,SG2, 7PU
E07000099,North Hertfordshire,572.5,SG9  0DS,SG9, 0DS
E07000102,Three Rivers,670.8,HA5  4AJ,HA5, 4AJ
E07000102,Three Rivers,670.8,HA6  2PQ,HA6, 2PQ
E07000102,Three Rivers,670.8,WD18 8AJ,WD18,8AJ
E07000102,Three Rivers,670.8,WD17 3TP,WD17,3TP
E07000103,Watford,536.9,WD24 4YP,WD24,4YP
E07000103,Watford,536.9,WD99 1AZ,WD99,1AZ
E07000105,Ashford,543.7,CT4  7DX,CT4, 7DX
E07000105,Ashford,543.7,ME13 0JW,ME13,0JW
E07000105,Ashford,543.7,ME17 2BT,ME17,2BT
E07000105,Ashford,543.7,TN17 4HN,TN17,4HN
E07000105,Ashford,543.7,TN23 9LS,TN23,9LS
E07000105,Ashford,543.7,TN24 0DG,TN24,0DG
E07000105,Ashford,543.7,TN26 1AN,TN26,1AN
E07000105,Ashford,543.7,TN25 7HE,TN25,7HE
E07000105,Ashford,543.7,TN27 0AA,TN27,0AA
E07000105,Ashford,543.7,TN30 6ZF,TN30,6ZF
E07000106,Canterbury,514,CT1  1GS,CT1, 1GS
E07000106,Canterbury,514,CT3  1EZ,CT3, 1EZ
E07000106,Canterbury,514,CT2  0BU,CT2, 0BU
E07000106,Canterbury,514,CT5  2UZ,CT5, 2UZ
E07000106,Canterbury,514,CT6  5BT,CT6, 5BT
E07000106,Canterbury,514,CT7  0JX,CT7, 0JX
E07000107,Dartford,623,BR8  7PF,BR8, 7PF
E07000107,Dartford,623,DA1  1YZ,DA1, 1YZ
E07000107,Dartford,623,DA10 1BB,DA10,1BB
E07000107,Dartford,623,DA17 9BU,DA17,9BU
E07000107,Dartford,623,DA2  6GB,DA2, 6GB
E07000107,Dartford,623,DA3  7JN,DA3, 7JN
E07000107,Dartford,623,DA13 9PH,DA13,9PH
E07000107,Dartford,623,DA14 5FB,DA14,5FB
E07000107,Dartford,623,DA11 9AZ,DA11,9AZ
E07000107,Dartford,623,DA4  9HP,DA4, 9HP
E07000107,Dartford,623,DA9  9LU,DA9, 9LU
E07000107,Dartford,623,DA5  1LS,DA5, 1LS
E07000108,Dover,540.4,CT13 0FB,CT13,0FB
E07000108,Dover,540.4,CT14 0AH,CT14,0AH
E07000108,Dover,540.4,CT16 1TN,CT16,1TN
E07000108,Dover,540.4,CT17 0BZ,CT17,0BZ
E07000108,Dover,540.4,CT15 5AU,CT15,5AU
E07000108,Dover,540.4,CT18 7AW,CT18,7AW
E07000109,Gravesham,556.2,DA12 4LG,DA12,4LG
E07000109,Gravesham,556.2,TN15 7JR,TN15,7JR
E07000110,Maidstone,541.1,ME14 1AA,ME14,1AA
E07000110,Maidstone,541.1,ME18 5HD,ME18,5HD
E07000110,Maidstone,541.1,ME20 7DT,ME20,7DT
E07000110,Maidstone,541.1,ME15 0LG,ME15,0LG
E07000110,Maidstone,541.1,ME16 0DJ,ME16,0DJ
E07000110,Maidstone,541.1,TN12 9BA,TN12,9BA
E07000111,Sevenoaks,543,BR6  7PJ,BR6, 7PJ
E07000111,Sevenoaks,543,TN13 1AU,TN13,1AU
E07000111,Sevenoaks,543,TN14 5BX,TN14,5BX
E07000111,Sevenoaks,543,TN16 1DQ,TN16,1DQ
E07000111,Sevenoaks,543,TN11 8AP,TN11,8AP
E07000112,Folkestone and Hythe,507.6,CT20 2ED,CT20,2ED
E07000112,Folkestone and Hythe,507.6,CT21 4DF,CT21,4DF
E07000112,Folkestone and Hythe,507.6,CT19 5BZ,CT19,5BZ
E07000112,Folkestone and Hythe,507.6,CT50 1AA,CT50,1AA
E07000112,Folkestone and Hythe,507.6,TN29 9JT,TN29,9JT
E07000112,Folkestone and Hythe,507.6,TN28 8AB,TN28,8AB
E07000113,Swale,536.8,ME10 1AA,ME10,1AA
E07000113,Swale,536.8,ME12 3PH,ME12,3PH
E07000113,Swale,536.8,ME11 5AA,ME11,5AA
E07000114,Thanet,464.5,CT10 2SU,CT10,2SU
E07000114,Thanet,464.5,CT11 0PY,CT11,0PY
E07000114,Thanet,464.5,CT12 4AA,CT12,4AA
E07000114,Thanet,464.5,CT8  8AN,CT8, 8AN
E07000114,Thanet,464.5,CT9  1DQ,CT9, 1DQ
E07000115,Tonbridge and Malling,547.7,ME19 4JL,ME19,4JL
E07000115,Tonbridge and Malling,547.7,ME6  5AA,ME6, 5AA
E07000115,Tonbridge and Malling,547.7,TN1  1ZT,TN1, 1ZT
E07000115,Tonbridge and Malling,547.7,TN10 3HY,TN10,3HY
E07000115,Tonbridge and Malling,547.7,TN4  0YP,TN4, 0YP
E07000115,Tonbridge and Malling,547.7,TN9  1AA,TN9, 1AA
E07000117,Burnley,452.2,BB10 3DY,BB10,3DY
E07000117,Burnley,452.2,BB11 1AA,BB11,1AA
E07000117,Burnley,452.2,BB12 0LP,BB12,0LP
E07000117,Burnley,452.2,OL14 7HA,OL14,7HA
E07000118,Chorley,488.6,BL6  5HL,BL6, 5HL
E07000118,Chorley,488.6,L40  1RB,L40, 1RB
E07000118,Chorley,488.6,PR25 5PA,PR25,5PA
E07000118,Chorley,488.6,PR26 9AR,PR26,9AR
E07000118,Chorley,488.6,PR7  2HZ,PR7, 2HZ
E07000118,Chorley,488.6,PR5  0RG,PR5, 0RG
E07000118,Chorley,488.6,PR4  6FS,PR4, 6FS
E07000118,Chorley,488.6,WN6  9SW,WN6, 9SW
E07000119,Fylde,642.9,FY0  1BR,FY0, 1BR
E07000119,Fylde,642.9,PR3  0XR,PR3, 0XR
E07000120,Hyndburn,469.5,BB5  0PU,BB5, 0PU
E07000120,Hyndburn,469.5,BB7  9JJ,BB7, 9JJ
E07000121,Lancaster,520,LA1  1DU,LA1, 1DU
E07000121,Lancaster,520,LA2  6BF,LA2, 6BF
E07000121,Lancaster,520,LA3  1PQ,LA3, 1PQ
E07000121,Lancaster,520,LA4  4HH,LA4, 4HH
E07000122,Pendle,551,BB8  0DR,BB8, 0DR
E07000122,Pendle,551,BB9  5JT,BB9, 5JT
E07000122,Pendle,551,BB94 0AA,BB94,0AA
E07000122,Pendle,551,BB18 5JF,BB18,5JF
E07000122,Pendle,551,BD23 3TQ,BD23,3TQ
E07000123,Preston,562.3,PR11 1UA,PR11,1UA
E07000123,Preston,562.3,PR2  0FF,PR2, 0FF
E07000123,Preston,562.3,PR0  2AE,PR0, 2AE
E07000125,Rossendale,445.1,BB4  7QH,BB4, 7QH
E07000125,Rossendale,445.1,BL0  0LJ,BL0, 0LJ
E07000125,Rossendale,445.1,BL9  6UP,BL9, 6UP
E07000125,Rossendale,445.1,OL12 7HA,OL12,7HA
E07000125,Rossendale,445.1,OL13 0BQ,OL13,0BQ
E07000127,West Lancashire,572.2,L31  4ET,L31, 4ET
E07000127,West Lancashire,572.2,L37  0AA,L37, 0AA
E07000127,West Lancashire,572.2,L33  3AP,L33, 3AP
E07000127,West Lancashire,572.2,L39  0HW,L39, 0HW
E07000127,West Lancashire,572.2,PR9  8JL,PR9, 8JL
E07000127,West Lancashire,572.2,PR8  3HA,PR8, 3HA
E07000127,West Lancashire,572.2,WA11 7TG,WA11,7TG
E07000127,West Lancashire,572.2,WN5  7AL,WN5, 7AL
